id,latitude,longitude,reason
10006,6.955821406717287,72.90329933166505,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10007,44.5826428195842,-75.86059570312501,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10015,7.0374348901113315,72.98891544342042,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10016,7.024145985522474,72.99548149108888,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10017,6.96438382407041,72.93668746948244,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10018,7.0863705507572545,72.82862663269044,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10019,7.029512704285018,72.93479919433595,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10028,6.855531575482039,72.98080444335939,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10029,7.030577522068509,72.99282073974611,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10083,-15.819424183393082,-47.83335685729981,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10085,-14.33757349627395,-48.691062927246094,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10090,26.639538,34.061812,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10093,33.137551192346145,-75.8551025390625,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10140,42.39912274463225,18.576164245605472,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10142,9.920674166369727,103.98061752319337,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10218,39.19940262161934,-119.93237972259523,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10219,42.40067502456175,18.571443974958598,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10225,52.94936189758144,1.1402821540832522,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10240,36.61036052032494,-121.8935251235962,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10247,40.634642251089346,14.35213565826416,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10248,40.58956366749647,14.374837875366213,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10249,40.58782010779821,14.376854896545412,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10253,21.65115102941859,-158.0622446537018,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10254,21.646818178384503,-158.06395053863525,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10319,22.583569444444443,114.71805555555555,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10328,37.97130111902334,12.08199977874756,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10329,35.705301467868004,-114.7072219848633,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10330,22.800801083783753,112.6335096359253,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10331,22.543877915641094,114.47970092296602,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10374,31.507873640801858,118.53044271469118,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10388,19.778860008130934,37.44625568389893,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10390,19.94384448030101,37.40113019943238,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10391,37.94443440465814,12.085261344909668,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10392,37.94494205330933,12.083458900451662,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10394,6.806489644313275,73.20756912231447,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10475,36.848642,30.775698,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10478,37.98489991424732,12.067236900329592,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10479,37.96368875328561,12.083158493041994,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10480,37.98364838912588,12.065305709838869,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10481,37.96805327284367,12.08127021789551,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10482,37.991563080493684,12.024192810058594,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10484,37.95472206592303,12.047495841979982,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10486,37.949544574362285,12.091076374053957,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10614,36.60279869051512,29.031093120574955,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10615,18.20684953267596,109.6384906768799,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10619,36.59697609319752,29.030127525329593,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10620,42.40466803087038,18.560027827452192,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10627,35.08286691136109,32.30722904205323,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10678,43.48316960238475,16.358213424682617,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10688,-27.28251438036896,-48.373875617980964,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10689,-27.28354419122444,-48.37125778198243,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10735,43.48376901297637,16.368942260742188,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10744,43.38561994444058,16.196808815002445,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10746,43.38064610105587,16.236226558685306,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10748,43.364564141567435,16.29195213317871,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10856,28.844321265756054,120.20814299583436,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10867,-27.28751078086669,-48.36926221847535,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10872,10.2990857257549,-75.58808326721193,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10875,10.276621817985022,-75.59537887573244,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10879,10.279282101014628,-75.59945583343507,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10882,10.261293084423635,-75.6184244155884,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10886,10.393610795496638,-75.65837860107423,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10893,28.009036962433424,-16.638531088829037,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10901,19.36666388888889,-81.40194444444445,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10936,25.695988053632746,-80.13050079345705,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10938,25.8112,-80.090833333333,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
10948,19.61208420825838,37.2266846895218,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11057,8.832364226163168,125.099515914917,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11061,9.268015803511375,124.78193736489634,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11063,9.116292066772337,124.80919361114503,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11089,24.185,52.57,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11093,-7.939300938380123,39.788317680358894,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11094,-7.943126280445533,39.789562225341804,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11095,-7.92569943379829,39.80681419372559,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11126,12.557873,-70.05548,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11129,35.12480084071513,25.765621662139896,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11134,-7.688807,113.822802,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11137,-7.936750690547518,39.80415344238281,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11274,12.51552,-70.04694,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11278,38.27686617704564,15.242500305175783,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11281,53.79927897046747,-2.3169350624084477,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11282,-41.332676,174.830815,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11283,-41.344574,174.782352,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11284,-41.302539,174.817736,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11288,40.17808637903696,17.927198410034183,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11291,40.17866838415556,17.93028831481934,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11297,-16.772322,179.947908,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11304,36.652199845840634,29.043252468218277,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11306,36.62765484889556,28.76457273960114,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11307,36.62893606210234,28.764182925115172,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11322,-17.67281388888889,-71.3629111111111,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11323,-17.66370240428115,-71.35772466659546,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11324,36.71294028175356,25.282598733901978,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11325,36.711469552917485,25.275249481201175,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11326,36.714772202860075,25.259499549865726,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11327,36.71614826510253,25.25340557098389,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11328,36.721961856015554,25.24941444396973,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11333,38.64087,15.8216,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11334,38.642,15.826,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11335,38.66393,15.83937,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11340,-33.335,115.5525,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11445,-4.25335,39.609766666666665,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11446,-4.379866666666667,39.57155,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11451,38.63196,15.82091,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11453,40.17739780315398,17.925621271133426,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11455,13.653647,-89.036558,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11468,51.921640086687226,5.436244411492715,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11472,87.00399,30.02569,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11475,12.07675644204584,-68.23007583618165,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11504,36.69586023965751,28.671011924743656,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11594,87.13257,30.1745,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11639,36.58166666666667,29.025277777777777,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11640,36.581944444444446,29.02638888888889,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11641,36.574444444444445,29.033055555555556,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11642,36.58888888888889,29.021666666666665,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11643,36.619007284358794,29.04826640908141,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11649,36.596941396116996,29.029569625854496,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11650,22.539394018099106,114.04040336608888,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11652,36.546098905440516,29.010105728884813,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11655,36.65655,117.1264,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11657,-8.556111111111111,125.49861111111112,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11659,-8.475,125.88222222222221,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11669,-8.221386958742492,125.6181049346924,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11673,-8.216035160847946,125.6224822998047,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11676,-8.158265138662195,125.59681892395021,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11680,87.13755,30.1733,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11700,-0.583810240493753,73.24430465698242,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11704,22.38126975185243,114.27450655452601,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11707,87.12017,30.10995,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11715,17.283273277520657,-62.70433902740479,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11716,17.284226004542113,-62.70564794540406,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11720,87.13057,30.11333,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11721,87.14017,30.08767,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11722,87.0964,30.0533,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11723,87.07775,30.00582,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11727,39.89545616595005,116.44639313220979,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11728,-7.9318626713049944,39.78896141052246,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11818,-7.937515766559197,39.78286743164063,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11819,-7.955537144808848,39.80209350585938,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11820,-7.923659169320295,39.791278839111335,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11821,-7.90266086029984,39.84586715698243,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11822,-7.921916435404384,39.828958511352546,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11823,-7.886507587818575,39.85427856445313,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11824,-7.876305195867617,39.85758304595948,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11825,-7.858620454636446,39.871444702148445,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11826,-7.90763424066298,39.84239101409913,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11827,-7.961997446108489,39.822006225585945,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11828,-7.948651711624364,39.53468799591065,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11829,13.146937453609612,-61.226077079772956,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11831,-75.0956327285438,163.87207031250003,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11832,-7.940491048618134,39.78363990783692,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11837,37.72857010460268,20.994529724121097,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11843,36.160607,22.949581,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11844,36.09128,22.99799,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11845,35.308366380495116,25.42343616485596,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11854,-11.608436733282621,34.302009774885086,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
11860,35.271147794715354,25.759570598602295,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12012,36.394152,28.234992,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12019,33.515429168456976,126.4841849046588,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12165,35.988875585233416,14.326257705688478,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12166,35.98878443431383,14.32720184326172,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12167,35.99062913480386,14.327845573425295,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12170,35.959892969514065,14.339341521263124,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12173,36.019496331114865,14.340505599975588,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12191,30.961813,112.082575,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12200,-16.5798505949716,-71.32577419281007,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12233,40.31356678851863,23.970451354980472,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12303,38.04538737239996,12.516689300537111,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12308,7.103879511554523,125.79903264203926,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12354,47.868035014469044,16.389585211873058,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12359,26.08264,127.687848,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12388,-26.138680184264253,113.16407203674318,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12459,-4.4654917044183575,55.23519158363343,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12464,47.8778452,16.3852812,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12466,-1.9770768577936582,-80.75185596942903,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12474,35.36847543424305,33.21956634521485,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12490,19.735360422182737,-155.0132703781128,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12578,36.87327810333038,30.715135715717047,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12582,36.158784812591456,29.632015228271488,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12583,11.602885180636777,121.6975719116837,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12588,37.922245,27.260477,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12589,37.88813134638459,27.263216972351078,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12591,46.30380764600153,6.241221427917481,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12597,-34.062223543106434,23.381481560952015,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12602,-34.0619391238298,23.37967862165228,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12612,-25.7887289444,26.3667610453,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12658,-26.5095586157,28.0669090853,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12660,-26.656664013239173,153.18477630615237,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12679,-32.31169076530575,115.7325714826584,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12825,-4.56307791291517,55.35358691172067,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12826,32.84035701140565,13.015301227569582,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12829,2.7258978919476746,73.00479412078859,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12837,45.6056465346816,13.72203126293657,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12953,3.8758333333333335,-76.55138888888888,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
12970,15.35570766610093,73.77413749694826,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13121,38.74792506438811,26.78698530667875,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13128,34.46199381296132,-120.06962299346922,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13129,38.742067576956934,26.770892143249515,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13132,40.433947569623136,26.440100669860843,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13133,40.45853996099022,26.511039733886722,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13134,40.497875596079226,26.572751998901367,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13139,9.80024483576864,99.71397399902344,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13180,30.295832146790442,-87.31199741363527,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13192,11.71203996125738,102.57685835270055,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13207,11.698592640866211,102.59900145960674,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13294,36.96974675130168,25.122599601745605,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13297,40.36379518116147,-2.7981662750244145,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13301,9.135020561342769,123.6960554122925,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13302,9.126927599509498,123.68824481964113,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13438,-62.98206066171223,-60.55801391601563,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13463,4.500018441962622,73.362193107605,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13465,4.514735662057056,73.36137771606447,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13466,4.482081427798572,73.39527010917665,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13468,-8.061269213968394,39.582366943359375,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13469,36.456808596924155,30.55057525634766,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13471,51.02279860563219,4.508082379378556,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13473,61.65798397943738,17.386507987976078,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13576,9.362860945847716,-82.19897747039796,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13584,14.434015244508707,-90.13604164123535,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13585,14.747264924433582,-91.16463661193849,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13590,22.89570651304649,-109.8646328915625,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13591,24.76830426604042,-112.17294219642933,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13596,-21.183051238716526,55.28678614129946,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13597,4.544832302359044,73.38995933532716,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13598,4.467802094599963,73.37232112884523,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13600,4.447650113269601,73.36524009704591,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13602,6.293888888888889,77.4666666388889,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13682,59.64211350113014,15.060968399047853,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13782,-23.026106,-43.192578,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13787,40.09875587350567,-82.41891860961915,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13814,-0.566773707711308,-90.14239311218262,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13853,-26.799997222222224,32.89999997222222,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13880,57.0450605991493,9.881021533631104,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13881,57.059800078192424,9.912115879861734,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13894,19.290683,-81.17595,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13954,20.5462492942903,-105.29155254364014,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13955,20.70089491704514,-105.56555628776552,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13960,53.342763063131976,13.458595275878906,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13961,53.30049210878632,13.431987762451172,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
13968,24.56109752226755,-81.80389881134035,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
14152,20.233330555555554,-87.41222222222223,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
14178,9.864222041886874,-85.51629066467287,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
14179,9.875299452719068,-85.52794218063354,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
14375,41.99321280075508,-72.1306085586548,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
14612,37.881008,27.260074,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
14644,46.448325339959645,-86.62646770477295,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
14884,18.48205118722311,-66.34083509445192,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
14885,18.458056,-67.163951,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
14892,46.64511278221408,-72.782621383667,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15168,50.798286,-114.847126,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15239,41.045108273105896,8.927046060562136,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15240,41.05440487774488,8.932957649230959,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15241,41.05388708574841,8.9374315738678,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15243,41.052754401547666,8.938611745834352,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15248,3.8827777777777777,73.38305555555554,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15252,3.945277777777778,73.35166666666666,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15254,3.8204166666666666,73.39250000000001,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15255,3.8186111111111107,73.38694444444445,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15260,41.99343607038558,-72.13022232055665,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15266,33.85475357914949,-112.25595999157775,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15665,3.950277777777778,73.35222222222221,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15669,24.471666666666664,-81.76416666666667,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15670,12.167705189764401,109.3009096054636,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15671,16.59848205936228,-22.935590744018555,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15672,16.59963361381602,-22.953872680664066,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15673,16.583881395878823,-22.91486263275147,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15674,25.982499999999998,-80.085,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15680,39.28503776824392,-76.60826678860121,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15685,6.389086266542488,116.29002571105958,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15686,6.444270832786586,116.30195617675781,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15699,13.147647891617227,-59.64224338531495,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15700,42.79695,10.712838,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15701,42.798249,10.711786,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15702,42.798485,10.711668,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15703,42.797918,10.712902,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15704,42.797666,10.714018,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15705,42.795548,10.71346,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
